GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0031397	negative regulation of protein ubiquitination	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0031398	positive regulation of protein ubiquitination	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0031399	regulation of protein modification process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0031400	negative regulation of protein modification process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0031401	positive regulation of protein modification process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0032270	positive regulation of cellular protein metabolic process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0043085	positive regulation of catalytic activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0043086	negative regulation of catalytic activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0044092	negative regulation of molecular function	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0044093	positive regulation of molecular function	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0048518	positive regulation of biological process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0048522	positive regulation of cellular process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051173	positive regulation of nitrogen compound metabolic process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051247	positive regulation of protein metabolic process	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051338	regulation of transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051347	positive regulation of transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051348	negative regulation of transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051438	regulation of ubiquitin-protein transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051443	positive regulation of ubiquitin-protein transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051444	negative regulation of ubiquitin-protein transferase activity	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:1903320	regulation of protein modification by small protein conjugation or removal	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.0406572583064147	0.247135756189937	2.03 (8/120; 80/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0009059	macromolecule biosynthetic process	0.0409953953805182	0.247135756189937	1.39 (27/120; 395/2435)	ostta01g01460 ostta01g03190 ostta01g03380 ostta01g03880 ostta01g03970 ostta02g00250 ostta02g01010 ostta02g01090 ostta02g04680 ostta03g05145 ostta04g02970 ostta04g04640 ostta04g04740 ostta04g04870 ostta05g02300 ostta06g03350 ostta07g00490 ostta08g01730 ostta11g02560 ostta11g02730 ostta13g02040 ostta14g02660 ostta15g02200 ostta17g01610 ostta17g01760 ostta18g00630 ostta20g00830
GO:0032269	negative regulation of cellular protein metabolic process	0.0460771300118053	0.247135756189937	1.98 (8/120; 82/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0051248	negative regulation of protein metabolic process	0.0460771300118053	0.247135756189937	1.98 (8/120; 82/2435)	ostta03g04980 ostta03g05020 ostta03g05720 ostta05g02510 ostta09g00430 ostta09g03120 ostta10g00810 ostta17g00580
GO:0006412	translation	0.047667379171914	0.247135756189937	1.53 (17/120; 226/2435)	ostta01g01460 ostta01g03190 ostta02g00250 ostta02g01010 ostta02g04680 ostta03g05145 ostta04g02970 ostta04g04740 ostta04g04870 ostta05g02300 ostta06g03350 ostta11g02560 ostta11g02730 ostta14g02660 ostta15g02200 ostta17g01760 ostta18g00630
GO:0050794	regulation of cellular process	0.047667379171914	0.247135756189937	1.53 (17/120; 226/2435)	ostta01g03880 ostta01g03970 ostta03g04980 ostta03g05020 ostta03g05720 ostta04g04830 ostta05g02510 ostta06g03350 ostta07g00490 ostta08g01730 ostta08g02570 ostta09g00430 ostta09g03120 ostta09g03950 ostta10g00810 ostta10g01310 ostta17g00580
GO:0009073	aromatic amino acid family biosynthetic process	0.0478714239326782	0.247135756189937	3.58 (3/120; 17/2435)	ostta05g01820 ostta07g00060 ostta07g01110
