GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0043436	oxoacid metabolic process	0.0133743811906209	0.268043297748947	1.36 (45/398; 202/2435)	ostta01g00040 ostta01g02650 ostta01g05920 ostta02g01970 ostta02g02860 ostta03g00920 ostta03g02300 ostta03g02820 ostta03g03750 ostta03g04620 ostta04g00380 ostta04g03550 ostta05g00100 ostta05g00490 ostta06g00150 ostta06g03510 ostta07g01040 ostta07g01540 ostta08g00050 ostta08g02010 ostta08g02240 ostta08g03610 ostta08g03770 ostta09g00970 ostta09g02690 ostta10g00580 ostta10g02780 ostta12g01530 ostta14g01840 ostta14g03050 ostta15g00060 ostta15g00650 ostta15g01890 ostta15g02810 ostta15g02900 ostta16g02030 ostta16g02560 ostta18g00120 ostta18g00940 ostta18g01010 ostta04g01610 ostta07g02810 ostta09g02590 ostta12g02650 ostta15g00620
GO:0005975	carbohydrate metabolic process	0.0134302712795765	0.268043297748947	1.48 (30/398; 124/2435)	ostta01g03050 ostta02g02860 ostta02g03070 ostta02g05140 ostta03g00820 ostta04g00380 ostta04g02390 ostta04g03940 ostta05g04070 ostta05g04590 ostta06g00150 ostta06g01650 ostta06g01880 ostta06g02940 ostta07g02260 ostta08g00050 ostta08g03860 ostta09g00160 ostta10g00500 ostta10g03420 ostta11g00800 ostta11g00960 ostta11g01580 ostta12g00320 ostta16g01690 ostta17g01280 ostta17g02090 ostta01g02760 ostta02g05060 ostta16g01010
GO:0008104	protein localization	0.0135278101832672	0.268043297748947	1.49 (29/398; 119/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta01g05340 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g00300 ostta03g02230 ostta04g00840 ostta04g01570 ostta04g02520 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta12g00530 ostta12g01130 ostta12g02000 ostta13g01170 ostta13g02600 ostta17g02070 ostta18g01940 ostta06g00380 ostta06g00850
GO:0033036	macromolecule localization	0.0150448269574934	0.281540621426777	1.47 (30/398; 125/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta01g05340 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g00300 ostta03g02230 ostta04g00840 ostta04g01570 ostta04g02520 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02140 ostta12g00530 ostta12g01130 ostta12g02000 ostta13g01170 ostta13g02600 ostta17g02070 ostta18g01940 ostta06g00380 ostta06g00850
GO:0071705	nitrogen compound transport	0.0170113641651686	0.301586511515455	1.47 (29/398; 121/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta01g05340 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g00300 ostta04g00840 ostta04g01570 ostta04g02520 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02140 ostta12g00530 ostta12g01130 ostta12g02000 ostta13g01170 ostta13g02600 ostta17g02070 ostta18g01940 ostta06g00380 ostta06g00850
GO:0006886	intracellular protein transport	0.0196482618484409	0.327406417671233	1.55 (22/398; 87/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta06g00380 ostta06g00850
GO:0051641	cellular localization	0.0219821858710967	0.327406417671233	1.47 (26/398; 108/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g02230 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02140 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta15g00230 ostta04g00740 ostta06g00380 ostta06g00850
GO:0034613	cellular protein localization	0.0223557194566139	0.327406417671233	1.51 (23/398; 93/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g02230 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta06g00380 ostta06g00850
GO:0070727	cellular macromolecule localization	0.0223557194566139	0.327406417671233	1.51 (23/398; 93/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta03g02230 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta06g00380 ostta06g00850
GO:0072528	pyrimidine-containing compound biosynthetic process	0.0246685970031418	0.346225922851113	2.45 (6/398; 15/2435)	ostta01g05920 ostta03g01160 ostta10g02850 ostta11g03110 ostta12g00960 ostta15g00060
GO:0006753	nucleoside phosphate metabolic process	0.0286779946697348	0.386398243971164	1.51 (21/398; 85/2435)	ostta01g02770 ostta01g03120 ostta01g05920 ostta02g02860 ostta03g01160 ostta03g01300 ostta03g04150 ostta04g00380 ostta04g00750 ostta06g00050 ostta06g00150 ostta06g00520 ostta08g00560 ostta08g00620 ostta09g00792 ostta10g02850 ostta10g03010 ostta11g03110 ostta12g00480 ostta16g01690 ostta17g02305
GO:0009117	nucleotide metabolic process	0.0324997537514651	0.413718401982563	1.51 (20/398; 81/2435)	ostta01g02770 ostta01g03120 ostta01g05920 ostta02g02860 ostta03g01160 ostta03g01300 ostta03g04150 ostta04g00380 ostta04g00750 ostta06g00050 ostta06g00150 ostta06g00520 ostta08g00620 ostta09g00792 ostta10g02850 ostta10g03010 ostta11g03110 ostta12g00480 ostta16g01690 ostta17g02305
GO:0006790	sulfur compound metabolic process	0.0355111930201129	0.413718401982563	1.77 (11/398; 38/2435)	ostta02g01190 ostta03g02300 ostta03g04440 ostta06g03510 ostta08g00150 ostta09g03020 ostta10g00110 ostta10g00580 ostta12g00960 ostta16g02030 ostta06g01430
GO:0046907	intracellular transport	0.0356185686706863	0.413718401982563	1.45 (23/398; 97/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02140 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta06g00380 ostta06g00850
GO:0051649	establishment of localization in cell	0.0356185686706863	0.413718401982563	1.45 (23/398; 97/2435)	ostta01g02350 ostta01g04100 ostta01g04440 ostta02g02420 ostta02g02680 ostta02g03390 ostta02g03490 ostta04g00840 ostta04g01570 ostta04g02610 ostta04g03190 ostta04g04110 ostta05g03640 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02140 ostta12g00530 ostta12g01130 ostta13g01170 ostta13g02600 ostta06g00380 ostta06g00850
GO:0019637	organophosphate metabolic process	0.0395745139375909	0.444345419650144	1.38 (28/398; 124/2435)	ostta01g02770 ostta01g03120 ostta01g05920 ostta02g02860 ostta02g03070 ostta03g00820 ostta03g01160 ostta03g01300 ostta03g04150 ostta04g00380 ostta04g00750 ostta06g00050 ostta06g00150 ostta06g00520 ostta07g03340 ostta07g04120 ostta08g00560 ostta08g00620 ostta09g00792 ostta10g02850 ostta10g03010 ostta11g03110 ostta12g00480 ostta16g01690 ostta17g00200 ostta17g02305 ostta01g00020 ostta03g00520
GO:0055086	nucleobase-containing small molecule metabolic process	0.0489039799757695	0.531384502283404	1.41 (23/398; 100/2435)	ostta01g02770 ostta01g03120 ostta01g05920 ostta02g02860 ostta02g05090 ostta03g01160 ostta03g01300 ostta03g04150 ostta04g00380 ostta04g00750 ostta06g00050 ostta06g00150 ostta06g00520 ostta08g00560 ostta08g00620 ostta09g00792 ostta10g02850 ostta10g03010 ostta11g03110 ostta12g00480 ostta15g00060 ostta16g01690 ostta17g02305
