GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0006418	tRNA aminoacylation for protein translation	9.98942208648826e-09	2.85821741996171e-07	3.52 (22/362; 42/2435)	ostta01g01460 ostta01g04340 ostta02g01970 ostta03g05145 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta06g00460 ostta06g02530 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g02010 ostta08g03770 ostta09g01860 ostta10g00100 ostta11g02560 ostta11g03280 ostta13g01580 ostta14g01840 ostta15g00620
GO:0043038	amino acid activation	1.76945476731255e-08	4.28394312086196e-07	3.44 (22/362; 43/2435)	ostta01g01460 ostta01g04340 ostta02g01970 ostta03g05145 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta06g00460 ostta06g02530 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g02010 ostta08g03770 ostta09g01860 ostta10g00100 ostta11g02560 ostta11g03280 ostta13g01580 ostta14g01840 ostta15g00620
GO:0043039	tRNA aminoacylation	1.76945476731255e-08	4.28394312086196e-07	3.44 (22/362; 43/2435)	ostta01g01460 ostta01g04340 ostta02g01970 ostta03g05145 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta06g00460 ostta06g02530 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g02010 ostta08g03770 ostta09g01860 ostta10g00100 ostta11g02560 ostta11g03280 ostta13g01580 ostta14g01840 ostta15g00620
GO:0034645	cellular macromolecule biosynthetic process	7.14501742867288e-08	1.60628587306255e-06	1.63 (94/362; 389/2435)	ostta01g00485 ostta01g01460 ostta01g02400 ostta01g02960 ostta01g03190 ostta01g04340 ostta02g00250 ostta02g01010 ostta02g01390 ostta02g01970 ostta02g02200 ostta02g04120 ostta02g04680 ostta03g01020 ostta03g01600 ostta03g02100 ostta03g02770 ostta03g02960 ostta03g03015 ostta03g03240 ostta03g03300 ostta03g04510 ostta03g04810 ostta03g05145 ostta03g05750 ostta03g05760 ostta04g00090 ostta04g00220 ostta04g01310 ostta04g01610 ostta04g01660 ostta04g01760 ostta04g02650 ostta04g02970 ostta04g04170 ostta04g04740 ostta04g04870 ostta04g05010 ostta05g00110 ostta05g01320 ostta05g02300 ostta05g02870 ostta05g04800 ostta05g04910 ostta06g00460 ostta06g01530 ostta06g01860 ostta06g02220 ostta06g02530 ostta06g04240 ostta07g00280 ostta07g00490 ostta07g00910 ostta07g01260 ostta07g01530 ostta07g01760 ostta07g02780 ostta07g03650 ostta07g03885 ostta07g04000 ostta07g04180 ostta07g04530 ostta08g01395 ostta08g01730 ostta08g02010 ostta08g03240 ostta08g03770 ostta09g01860 ostta09g02550 ostta09g04010 ostta10g00100 ostta10g02820 ostta11g02560 ostta11g03280 ostta12g02680 ostta12g02830 ostta12g03100 ostta13g00070 ostta13g01580 ostta13g01650 ostta14g01060 ostta14g01840 ostta14g01850 ostta14g02770 ostta15g00620 ostta15g01160 ostta15g02010 ostta15g02200 ostta15g02360 ostta16g00070 ostta16g00530 ostta17g00820 ostta18g00630 ostta20g00130
GO:0009059	macromolecule biosynthetic process	1.62096620822578e-07	3.40118523690883e-06	1.6 (94/362; 395/2435)	ostta01g00485 ostta01g01460 ostta01g02400 ostta01g02960 ostta01g03190 ostta01g04340 ostta02g00250 ostta02g01010 ostta02g01390 ostta02g01970 ostta02g02200 ostta02g04120 ostta02g04680 ostta03g01020 ostta03g01600 ostta03g02100 ostta03g02770 ostta03g02960 ostta03g03015 ostta03g03240 ostta03g03300 ostta03g04510 ostta03g04810 ostta03g05145 ostta03g05750 ostta03g05760 ostta04g00090 ostta04g00220 ostta04g01310 ostta04g01610 ostta04g01660 ostta04g01760 ostta04g02650 ostta04g02970 ostta04g04170 ostta04g04740 ostta04g04870 ostta04g05010 ostta05g00110 ostta05g01320 ostta05g02300 ostta05g02870 ostta05g04800 ostta05g04910 ostta06g00460 ostta06g01530 ostta06g01860 ostta06g02220 ostta06g02530 ostta06g04240 ostta07g00280 ostta07g00490 ostta07g00910 ostta07g01260 ostta07g01530 ostta07g01760 ostta07g02780 ostta07g03650 ostta07g03885 ostta07g04000 ostta07g04180 ostta07g04530 ostta08g01395 ostta08g01730 ostta08g02010 ostta08g03240 ostta08g03770 ostta09g01860 ostta09g02550 ostta09g04010 ostta10g00100 ostta10g02820 ostta11g02560 ostta11g03280 ostta12g02680 ostta12g02830 ostta12g03100 ostta13g00070 ostta13g01580 ostta13g01650 ostta14g01060 ostta14g01840 ostta14g01850 ostta14g02770 ostta15g00620 ostta15g01160 ostta15g02010 ostta15g02200 ostta15g02360 ostta16g00070 ostta16g00530 ostta17g00820 ostta18g00630 ostta20g00130
GO:0019752	carboxylic acid metabolic process	4.65540487146269e-07	9.15767142478517e-06	1.87 (56/362; 201/2435)	ostta01g01230 ostta01g01460 ostta01g01500 ostta01g01590 ostta01g04340 ostta01g05260 ostta02g01690 ostta02g01970 ostta02g02240 ostta02g02860 ostta02g03460 ostta02g03640 ostta03g00660 ostta03g00920 ostta03g01320 ostta03g02470 ostta03g03750 ostta03g05145 ostta04g01500 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta05g01350 ostta05g01710 ostta05g01820 ostta05g02900 ostta06g00460 ostta06g02530 ostta06g04200 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g00930 ostta08g02010 ostta08g03770 ostta09g00970 ostta09g01860 ostta09g03600 ostta10g00100 ostta10g00580 ostta10g02540 ostta11g00080 ostta11g00540 ostta11g02560 ostta11g03280 ostta13g01040 ostta13g01580 ostta14g01750 ostta14g01840 ostta14g02470 ostta14g02970 ostta15g00620 ostta16g00480 ostta16g02030 ostta16g02560
GO:0006082	organic acid metabolic process	5.58537447772293e-07	9.76623958385472e-06	1.86 (56/362; 202/2435)	ostta01g01230 ostta01g01460 ostta01g01500 ostta01g01590 ostta01g04340 ostta01g05260 ostta02g01690 ostta02g01970 ostta02g02240 ostta02g02860 ostta02g03460 ostta02g03640 ostta03g00660 ostta03g00920 ostta03g01320 ostta03g02470 ostta03g03750 ostta03g05145 ostta04g01500 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta05g01350 ostta05g01710 ostta05g01820 ostta05g02900 ostta06g00460 ostta06g02530 ostta06g04200 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g00930 ostta08g02010 ostta08g03770 ostta09g00970 ostta09g01860 ostta09g03600 ostta10g00100 ostta10g00580 ostta10g02540 ostta11g00080 ostta11g00540 ostta11g02560 ostta11g03280 ostta13g01040 ostta13g01580 ostta14g01750 ostta14g01840 ostta14g02470 ostta14g02970 ostta15g00620 ostta16g00480 ostta16g02030 ostta16g02560
GO:0043436	oxoacid metabolic process	5.58537447772293e-07	9.76623958385472e-06	1.86 (56/362; 202/2435)	ostta01g01230 ostta01g01460 ostta01g01500 ostta01g01590 ostta01g04340 ostta01g05260 ostta02g01690 ostta02g01970 ostta02g02240 ostta02g02860 ostta02g03460 ostta02g03640 ostta03g00660 ostta03g00920 ostta03g01320 ostta03g02470 ostta03g03750 ostta03g05145 ostta04g01500 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta05g01350 ostta05g01710 ostta05g01820 ostta05g02900 ostta06g00460 ostta06g02530 ostta06g04200 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g00930 ostta08g02010 ostta08g03770 ostta09g00970 ostta09g01860 ostta09g03600 ostta10g00100 ostta10g00580 ostta10g02540 ostta11g00080 ostta11g00540 ostta11g02560 ostta11g03280 ostta13g01040 ostta13g01580 ostta14g01750 ostta14g01840 ostta14g02470 ostta14g02970 ostta15g00620 ostta16g00480 ostta16g02030 ostta16g02560
GO:0034660	ncRNA metabolic process	8.9219163344637e-07	1.4779240908613e-05	2.31 (33/362; 96/2435)	ostta01g01460 ostta01g04340 ostta02g00640 ostta02g01230 ostta02g01970 ostta02g05090 ostta03g01880 ostta03g02000 ostta03g02610 ostta03g04970 ostta03g05145 ostta04g01610 ostta04g01660 ostta04g02020 ostta04g02650 ostta04g04740 ostta06g00460 ostta06g01660 ostta06g02530 ostta07g00280 ostta07g01260 ostta07g02780 ostta07g03190 ostta08g02010 ostta08g03770 ostta09g01860 ostta10g00100 ostta11g01810 ostta11g02560 ostta11g03280 ostta13g01580 ostta14g01840 ostta15g00620
GO:0044281	small molecule metabolic process	6.03847389659537e-05	0.000950265102674746	1.51 (73/362; 326/2435)	ostta01g01230 ostta01g01460 ostta01g01500 ostta01g01510 ostta01g01590 ostta01g03120 ostta01g04340 ostta01g05260 ostta02g01690 ostta02g01970 ostta02g02240 ostta02g02860 ostta02g02870 ostta02g03460 ostta02g03640 ostta02g05090 ostta02g05450 ostta03g00660 ostta03g00920 ostta03g01320 ostta03g02470 ostta03g03750 ostta03g05145 ostta04g01500 ostta04g01610 ostta04g01660 ostta04g02650 ostta04g04740 ostta05g01350 ostta05g01710 ostta05g01820 ostta05g01970 ostta05g02900 ostta05g03930 ostta06g00460 ostta06g00520 ostta06g02530 ostta06g03000 ostta06g04200 ostta07g00280 ostta07g01260 ostta07g02780 ostta08g00930 ostta08g01610 ostta08g02010 ostta08g02470 ostta08g03770 ostta09g00970 ostta09g01860 ostta09g01930 ostta09g03600 ostta10g00100 ostta10g00580 ostta10g02540 ostta10g03390 ostta11g00080 ostta11g00540 ostta11g02560 ostta11g03280 ostta12g00240 ostta12g01290 ostta12g01630 ostta13g01040 ostta13g01580 ostta14g01750 ostta14g01840 ostta14g02470 ostta14g02970 ostta15g00620 ostta16g00480 ostta16g01270 ostta16g02030 ostta16g02560
GO:0008652	cellular amino acid biosynthetic process	0.00695663357068647	0.104262327701015	1.84 (17/362; 62/2435)	ostta01g01230 ostta01g05260 ostta02g01690 ostta02g03640 ostta03g01320 ostta03g02470 ostta04g01500 ostta05g01350 ostta05g01710 ostta05g01820 ostta09g03600 ostta11g00080 ostta11g00540 ostta14g01750 ostta14g02470 ostta14g02970 ostta16g02560
GO:0008033	tRNA processing	0.0266524764317781	0.352272437039137	1.92 (10/362; 35/2435)	ostta02g00640 ostta02g01230 ostta02g05090 ostta03g01880 ostta03g02000 ostta03g02610 ostta03g04970 ostta04g02020 ostta06g01660 ostta11g01810
GO:0006413	translational initiation	0.0269153908414095	0.352272437039137	2.24 (7/362; 21/2435)	ostta01g03190 ostta02g02200 ostta03g02100 ostta03g04810 ostta07g04000 ostta12g02830 ostta13g01650
GO:0016053	organic acid biosynthetic process	0.0279815062865536	0.352272437039137	1.49 (23/362; 104/2435)	ostta01g01230 ostta01g01500 ostta01g05260 ostta02g01690 ostta02g02860 ostta02g03640 ostta03g00660 ostta03g01320 ostta03g02470 ostta04g01500 ostta05g01350 ostta05g01710 ostta05g01820 ostta09g03600 ostta10g00580 ostta11g00080 ostta11g00540 ostta13g01040 ostta14g01750 ostta14g02470 ostta14g02970 ostta16g00480 ostta16g02560
GO:0046394	carboxylic acid biosynthetic process	0.0279815062865536	0.352272437039137	1.49 (23/362; 104/2435)	ostta01g01230 ostta01g01500 ostta01g05260 ostta02g01690 ostta02g02860 ostta02g03640 ostta03g00660 ostta03g01320 ostta03g02470 ostta04g01500 ostta05g01350 ostta05g01710 ostta05g01820 ostta09g03600 ostta10g00580 ostta11g00080 ostta11g00540 ostta13g01040 ostta14g01750 ostta14g02470 ostta14g02970 ostta16g00480 ostta16g02560
GO:0044283	small molecule biosynthetic process	0.0338356130022458	0.403285936393279	1.39 (29/362; 140/2435)	ostta01g01230 ostta01g01500 ostta01g01510 ostta01g05260 ostta02g01690 ostta02g02860 ostta02g03640 ostta02g05090 ostta02g05450 ostta03g00660 ostta03g01320 ostta03g02470 ostta04g01500 ostta05g01350 ostta05g01710 ostta05g01820 ostta08g01610 ostta09g03600 ostta10g00580 ostta10g03390 ostta11g00080 ostta11g00540 ostta12g00240 ostta13g01040 ostta14g01750 ostta14g02470 ostta14g02970 ostta16g00480 ostta16g02560
GO:0009072	aromatic amino acid family metabolic process	0.0345962684564803	0.403285936393279	2.14 (7/362; 22/2435)	ostta01g01230 ostta02g01690 ostta02g03640 ostta03g03750 ostta05g01820 ostta06g04200 ostta11g00080
GO:1901607	alpha-amino acid biosynthetic process	0.0373726914893619	0.420091532154857	1.72 (12/362; 47/2435)	ostta01g01230 ostta01g05260 ostta02g01690 ostta03g01320 ostta04g01500 ostta05g01710 ostta09g03600 ostta11g00080 ostta14g01750 ostta14g02470 ostta14g02970 ostta16g02560
GO:0009066	aspartate family amino acid metabolic process	0.0447020528152569	0.485151135817126	2.4 (5/362; 14/2435)	ostta03g01320 ostta04g01500 ostta05g01710 ostta09g03600 ostta16g02030
