GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0019219	regulation of nucleobase-containing compound metabolic process	0.000286334025551063	0.00351201459257139	2.98 (13/128; 83/2435)	ostta01g04630 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0006351	transcription, DNA-templated	0.000892703006844591	0.0100734486667095	2.66 (13/128; 93/2435)	ostta01g04630 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0097659	nucleic acid-templated transcription	0.000892703006844591	0.0100734486667095	2.66 (13/128; 93/2435)	ostta01g04630 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0032774	RNA biosynthetic process	0.00121161474021927	0.0131462651975208	2.58 (13/128; 96/2435)	ostta01g04630 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0001505	regulation of neurotransmitter levels	0.00180216958458275	0.0181571973183526	6.92 (4/128; 11/2435)	ostta10g02780 ostta10g03200 ostta14g02420 ostta15g02900
GO:0042133	neurotransmitter metabolic process	0.00180216958458275	0.0181571973183526	6.92 (4/128; 11/2435)	ostta10g02780 ostta10g03200 ostta14g02420 ostta15g02900
GO:0050794	regulation of cellular process	0.00268225601479234	0.0260923634106841	1.85 (22/128; 226/2435)	ostta01g02780 ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta03g03150 ostta05g00940 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta07g02520 ostta08g00865 ostta08g04240 ostta10g01190 ostta10g03410 ostta12g00510 ostta14g00150 ostta16g01340 ostta16g02540
GO:0050789	regulation of biological process	0.00487300304790192	0.0458233269065865	1.77 (22/128; 237/2435)	ostta01g02780 ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta03g03150 ostta05g00940 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta07g02520 ostta08g00865 ostta08g04240 ostta10g01190 ostta10g03410 ostta12g00510 ostta14g00150 ostta16g01340 ostta16g02540
GO:0065008	regulation of biological quality	0.00542924232709611	0.0494070269494655	3.17 (7/128; 42/2435)	ostta02g01920 ostta05g00940 ostta10g02780 ostta10g03200 ostta14g02420 ostta14g02540 ostta15g02900
GO:0031323	regulation of cellular metabolic process	0.00644533518191789	0.0550988781101753	1.9 (17/128; 170/2435)	ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta14g00150 ostta16g01340 ostta16g02540
GO:0034654	nucleobase-containing compound biosynthetic process	0.00644533518191789	0.0550988781101753	1.9 (17/128; 170/2435)	ostta01g00830 ostta01g04630 ostta02g00810 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta07g00720 ostta08g00865 ostta09g01080 ostta10g01190 ostta10g03410 ostta11g02780 ostta12g00510 ostta16g01340 ostta16g02540
GO:0019222	regulation of metabolic process	0.0113303053668518	0.0940099640345598	1.8 (17/128; 180/2435)	ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta14g00150 ostta16g01340 ostta16g02540
GO:0009069	serine family amino acid metabolic process	0.0125405756920809	0.101078925879028	4.23 (4/128; 18/2435)	ostta10g02780 ostta10g03200 ostta14g02420 ostta15g02900
GO:0000160	phosphorelay signal transduction system	0.0129709185917309	0.101643455631108	5.71 (3/128; 10/2435)	ostta10g03410 ostta16g01340 ostta16g02540
GO:0051171	regulation of nitrogen compound metabolic process	0.0143967877306587	0.106879199773311	1.79 (16/128; 170/2435)	ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0080090	regulation of primary metabolic process	0.0143967877306587	0.106879199773311	1.79 (16/128; 170/2435)	ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0060255	regulation of macromolecule metabolic process	0.0168364272566889	0.121785762612487	1.76 (16/128; 173/2435)	ostta01g04630 ostta01g05070 ostta02g00990 ostta02g01170 ostta02g03440 ostta03g03120 ostta05g01940 ostta06g01070 ostta06g01230 ostta07g00720 ostta08g00865 ostta10g01190 ostta10g03410 ostta12g00510 ostta16g01340 ostta16g02540
GO:0016051	carbohydrate biosynthetic process	0.0341431202428681	0.238189228822748	3.17 (4/128; 24/2435)	ostta06g02940 ostta07g01640 ostta07g01740 ostta11g02780
GO:0044271	cellular nitrogen compound biosynthetic process	0.0346174270994256	0.238189228822748	1.35 (33/128; 465/2435)	ostta01g00830 ostta01g02390 ostta01g03390 ostta01g04630 ostta01g05690 ostta02g00810 ostta02g00990 ostta02g01170 ostta02g02380 ostta02g03440 ostta03g03120 ostta03g03160 ostta04g02090 ostta05g01070 ostta05g01230 ostta05g01940 ostta05g04960 ostta06g01070 ostta07g00720 ostta07g01740 ostta08g00865 ostta09g01080 ostta10g01190 ostta10g03410 ostta11g00690 ostta11g02780 ostta12g00510 ostta12g02460 ostta15g02680 ostta16g01340 ostta16g02540 ostta18g00940 ostta20g00080
GO:0033365	protein localization to organelle	0.0405850355328854	0.26021027566539	3.8 (3/128; 15/2435)	ostta02g00990 ostta02g01920 ostta07g04390
GO:0072657	protein localization to membrane	0.0405850355328854	0.26021027566539	3.8 (3/128; 15/2435)	ostta02g00990 ostta05g01140 ostta07g04390
GO:0090150	establishment of protein localization to membrane	0.0405850355328854	0.26021027566539	3.8 (3/128; 15/2435)	ostta02g00990 ostta05g01140 ostta07g04390
GO:0007165	signal transduction	0.044556932695864	0.273255330949463	2.28 (6/128; 50/2435)	ostta01g02780 ostta03g03150 ostta08g04240 ostta10g03410 ostta16g01340 ostta16g02540
GO:0023052	signaling	0.044556932695864	0.273255330949463	2.28 (6/128; 50/2435)	ostta01g02780 ostta03g03150 ostta08g04240 ostta10g03410 ostta16g01340 ostta16g02540
