GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0071705	nitrogen compound transport	0.000101098248164078	0.0026259618919132	1.79 (38/428; 121/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta14g02210 ostta15g00190 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0015833	peptide transport	0.000111445461735835	0.0026259618919132	1.81 (36/428; 113/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0042886	amide transport	0.000111445461735835	0.0026259618919132	1.81 (36/428; 113/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0008104	protein localization	0.000158128402138432	0.00327669904952883	1.77 (37/428; 119/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05090 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0007264	small GTPase mediated signal transduction	0.000160456912219195	0.00327669904952883	3.13 (11/428; 20/2435)	ostta04g01810 ostta05g01960 ostta05g02280 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g02570 ostta09g01280 ostta09g03950 ostta10g02880 ostta13g01170
GO:0071702	organic substance transport	0.000179201083768279	0.00343075759056377	1.7 (41/428; 137/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g02520 ostta05g03640 ostta06g00850 ostta06g02990 ostta06g04580 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta12g03040 ostta13g00310 ostta13g01170 ostta14g02210 ostta15g00190 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0045184	establishment of protein localization	0.000202906359977893	0.00363346238847835	1.77 (36/428; 116/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0033036	macromolecule localization	0.00021790556082418	0.00363346238847835	1.73 (38/428; 125/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05090 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta09g03950 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02260 ostta12g02440 ostta13g00310 ostta13g01170 ostta14g02210 ostta15g00470 ostta16g02230 ostta17g00910 ostta17g01370 ostta17g01990 ostta17g02070
GO:0051641	cellular localization	0.000225374557086028	0.00363346238847835	1.79 (34/428; 108/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g00390 ostta10g02160 ostta10g02590 ostta10g02880 ostta11g00970 ostta11g01070 ostta11g02920 ostta12g02440 ostta13g00310 ostta13g01170 ostta14g02210 ostta15g00470 ostta16g02230 ostta17g01370
GO:0034613	cellular protein localization	0.000330896307142915	0.00482660778840041	1.84 (30/428; 93/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g01370
GO:0070727	cellular macromolecule localization	0.000330896307142915	0.00482660778840041	1.84 (30/428; 93/2435)	ostta01g01830 ostta01g02490 ostta01g04440 ostta02g03490 ostta03g05300 ostta04g01810 ostta04g02160 ostta04g02610 ostta04g03090 ostta05g00860 ostta05g01960 ostta05g02280 ostta05g03640 ostta06g00850 ostta07g00770 ostta07g02700 ostta08g01930 ostta08g02570 ostta09g02670 ostta09g03465 ostta10g02590 ostta10g02880 ostta11g01070 ostta11g02920 ostta12g02440 ostta13g00310 ostta13g01170 ostta15g00470 ostta16g02230 ostta17g01370
GO:0016071	mRNA metabolic process	0.000561158642255538	0.00781326147829481	2.37 (15/428; 36/2435)	ostta01g01670 ostta02g05400 ostta03g00400 ostta04g00600 ostta04g02180 ostta06g01490 ostta08g00170 ostta08g02680 ostta08g04080 ostta09g04380 ostta12g01740 ostta13g00800 ostta14g00330 ostta14g01120 ostta16g00390
GO:0035556	intracellular signal transduction	0.00122222669419039	0.01627771020638	2.39 (13/428; 31/2435)	ostta03g01750 ostta04g01810 ostta05g01960 ostta05g02280 ostta06g02990 ostta07g00770 ostta07g02700 ostta08g02570 ostta09g01280 ostta09g03950 ostta10g02880 ostta13g01170 ostta17g01230
GO:0006928	movement of cell or subcellular component	0.00141424013170129	0.0173281632978979	2.71 (10/428; 21/2435)	ostta04g00460 ostta04g03110 ostta08g00900 ostta08g01900 ostta08g02900 ostta10g00680 ostta10g02410 ostta11g00410 ostta12g01320 ostta18g01040
GO:0007018	microtubule-based movement	0.00141424013170129	0.0173281632978979	2.71 (10/428; 21/2435)	ostta04g00460 ostta04g03110 ostta08g00900 ostta08g01900 ostta08g02900 ostta10g00680 ostta10g02410 ostta11g00410 ostta12g01320 ostta18g01040
GO:0007017	microtubule-based process	0.0015012234900148	0.0176864791738586	2.44 (12/428; 28/2435)	ostta04g00460 ostta04g03110 ostta07g04210 ostta08g00900 ostta08g01900 ostta08g02900 ostta09g03140 ostta10g00680 ostta10g02410 ostta11g00410 ostta12g01320 ostta18g01040
GO:0072521	purine-containing compound metabolic process	0.00338204697845324	0.0383694218608145	1.86 (19/428; 58/2435)	ostta01g06390 ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta12g01290 ostta13g01000 ostta15g00150 ostta16g01370
GO:0006163	purine nucleotide metabolic process	0.00435004708839747	0.047588861004649	1.86 (18/428; 55/2435)	ostta01g06390 ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta15g00150 ostta16g01370
GO:0045333	cellular respiration	0.00594513573771335	0.0627961705870993	3.1 (6/428; 11/2435)	ostta06g03120 ostta08g02280 ostta09g02410 ostta12g00440 ostta13g01000 ostta14g00080
GO:0009150	purine ribonucleotide metabolic process	0.00694080992769238	0.0700003833672203	1.82 (17/428; 53/2435)	ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta15g00150 ostta16g01370
GO:0051716	cellular response to stimulus	0.00708423123767917	0.0700003833672203	1.52 (32/428; 120/2435)	ostta02g01050 ostta03g01750 ostta04g01810 ostta04g02150 ostta04g05210 ostta05g01960 ostta05g02280 ostta06g00330 ostta06g02990 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g01800 ostta08g02570 ostta08g03530 ostta09g01280 ostta09g03950 ostta09g04280 ostta10g01910 ostta10g02880 ostta11g00400 ostta11g01600 ostta12g02250 ostta12g02390 ostta12g02900 ostta13g01170 ostta14g00980 ostta15g01360 ostta15g02880 ostta17g01230 ostta18g00830
GO:0009259	ribonucleotide metabolic process	0.00853203198808631	0.0804997347361446	1.79 (17/428; 54/2435)	ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta15g00150 ostta16g01370
GO:0007165	signal transduction	0.0089351939243212	0.0804997347361446	1.82 (16/428; 50/2435)	ostta03g01750 ostta04g01810 ostta04g02150 ostta05g01960 ostta05g02280 ostta06g02990 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta09g01280 ostta09g03950 ostta10g02880 ostta13g01170 ostta17g01230
GO:0023052	signaling	0.0089351939243212	0.0804997347361446	1.82 (16/428; 50/2435)	ostta03g01750 ostta04g01810 ostta04g02150 ostta05g01960 ostta05g02280 ostta06g02990 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta09g01280 ostta09g03950 ostta10g02880 ostta13g01170 ostta17g01230
GO:0019693	ribose phosphate metabolic process	0.0118108215327644	0.103366889204043	1.71 (18/428; 60/2435)	ostta02g00840 ostta02g04610 ostta04g00380 ostta05g01970 ostta05g04980 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta15g00150 ostta16g01370 ostta16g01690
GO:0050794	regulation of cellular process	0.0174547591019896	0.146710052372179	1.31 (52/428; 226/2435)	ostta02g02260 ostta02g03110 ostta03g01670 ostta03g01750 ostta03g05020 ostta04g01540 ostta04g01810 ostta04g02150 ostta04g03090 ostta05g00860 ostta05g01370 ostta05g01850 ostta05g01960 ostta05g02180 ostta05g02280 ostta06g01260 ostta06g01955 ostta06g02300 ostta06g02590 ostta06g02990 ostta06g03810 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta09g01280 ostta09g02110 ostta09g03120 ostta09g03660 ostta09g03950 ostta10g00220 ostta10g02880 ostta10g03150 ostta12g02390 ostta13g01170 ostta13g01310 ostta13g02000 ostta14g00590 ostta14g00660 ostta14g02610 ostta15g00170 ostta15g00375 ostta16g01980 ostta17g00350 ostta17g01230 ostta17g01370 ostta17g01660 ostta18g01760 ostta20g00630 ostta20g00740 ostta20g00850
GO:0009126	purine nucleoside monophosphate metabolic process	0.0182001130262394	0.146710052372179	1.77 (14/428; 45/2435)	ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta16g01370
GO:0009167	purine ribonucleoside monophosphate metabolic process	0.0182001130262394	0.146710052372179	1.77 (14/428; 45/2435)	ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta16g01370
GO:0050789	regulation of biological process	0.0187972522091538	0.147638337189305	1.3 (54/428; 237/2435)	ostta02g02260 ostta02g03110 ostta03g01670 ostta03g01750 ostta03g05020 ostta04g01540 ostta04g01810 ostta04g02150 ostta04g03090 ostta05g00860 ostta05g01370 ostta05g01850 ostta05g01960 ostta05g02180 ostta05g02280 ostta06g01260 ostta06g01955 ostta06g02300 ostta06g02590 ostta06g02990 ostta06g03810 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta09g01280 ostta09g02110 ostta09g03120 ostta09g03660 ostta09g03950 ostta10g00220 ostta10g02880 ostta10g03150 ostta10g03370 ostta12g02390 ostta13g01170 ostta13g01310 ostta13g02000 ostta14g00590 ostta14g00660 ostta14g02610 ostta15g00170 ostta15g00375 ostta16g01980 ostta17g00350 ostta17g01230 ostta17g01370 ostta17g01660 ostta18g01760 ostta20g00630 ostta20g00680 ostta20g00740 ostta20g00850
GO:0071103	DNA conformation change	0.0212533831827062	0.162756171214935	2.05 (9/428; 25/2435)	ostta01g06340 ostta01g06350 ostta02g00100 ostta03g01780 ostta11g02160 ostta12g00980 ostta12g02040 ostta13g00120 ostta16g01060
GO:0009161	ribonucleoside monophosphate metabolic process	0.0220966076484434	0.165086336988371	1.73 (14/428; 46/2435)	ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta16g01370
GO:0030163	protein catabolic process	0.0247655496697986	0.180620926163193	1.67 (15/428; 51/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta03g02880 ostta03g03360 ostta06g00350 ostta07g04690 ostta08g04030 ostta09g02320 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0009123	nucleoside monophosphate metabolic process	0.0265868411229191	0.181452952910162	1.69 (14/428; 47/2435)	ostta02g00840 ostta04g00380 ostta05g01970 ostta06g00150 ostta06g03820 ostta07g01975 ostta07g03230 ostta09g00580 ostta09g00792 ostta09g02410 ostta10g02290 ostta12g00440 ostta13g01000 ostta16g01370
GO:0065007	biological regulation	0.0284972245369938	0.181452952910162	1.25 (59/428; 268/2435)	ostta02g02260 ostta02g03110 ostta02g03400 ostta03g01670 ostta03g01750 ostta03g05020 ostta04g01540 ostta04g01810 ostta04g02150 ostta04g03090 ostta05g00860 ostta05g01370 ostta05g01850 ostta05g01960 ostta05g02180 ostta05g02280 ostta06g01260 ostta06g01955 ostta06g02300 ostta06g02550 ostta06g02590 ostta06g02990 ostta06g03810 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g01290 ostta08g02570 ostta08g04100 ostta09g01280 ostta09g02110 ostta09g03120 ostta09g03660 ostta09g03950 ostta10g00220 ostta10g02880 ostta10g03150 ostta10g03370 ostta12g02390 ostta13g00990 ostta13g01170 ostta13g01310 ostta13g02000 ostta14g00590 ostta14g00660 ostta14g02610 ostta15g00170 ostta15g00375 ostta16g01980 ostta17g00030 ostta17g00350 ostta17g01230 ostta17g01370 ostta17g01660 ostta18g01760 ostta20g00630 ostta20g00680 ostta20g00740 ostta20g00850
GO:0006457	protein folding	0.0288908464126745	0.181452952910162	1.49 (22/428; 84/2435)	ostta01g02410 ostta01g03940 ostta03g01470 ostta03g03130 ostta03g03340 ostta03g03520 ostta03g03590 ostta03g04190 ostta03g04330 ostta04g04040 ostta06g01020 ostta09g01370 ostta10g01280 ostta11g01000 ostta12g01070 ostta12g02320 ostta13g02230 ostta13g02970 ostta15g00250 ostta15g02420 ostta17g01750 ostta20g00270
GO:0006511	ubiquitin-dependent protein catabolic process	0.0303250318651989	0.181452952910162	1.75 (12/428; 39/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0019941	modification-dependent protein catabolic process	0.0303250318651989	0.181452952910162	1.75 (12/428; 39/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0043632	modification-dependent macromolecule catabolic process	0.0303250318651989	0.181452952910162	1.75 (12/428; 39/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0044257	cellular protein catabolic process	0.0303250318651989	0.181452952910162	1.75 (12/428; 39/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0051603	proteolysis involved in cellular protein catabolic process	0.0303250318651989	0.181452952910162	1.75 (12/428; 39/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta06g00350 ostta07g04690 ostta08g04030 ostta10g01180 ostta10g01910 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0009057	macromolecule catabolic process	0.0318929095166706	0.181452952910162	1.6 (16/428; 57/2435)	ostta01g03110 ostta01g05005 ostta02g03250 ostta03g02880 ostta03g03360 ostta06g00350 ostta07g04690 ostta08g04030 ostta09g02320 ostta10g01180 ostta10g01910 ostta10g03130 ostta10g03135 ostta15g00420 ostta16g02245 ostta20g00580
GO:0050896	response to stimulus	0.0325399333828336	0.181452952910162	1.35 (35/428; 148/2435)	ostta02g01050 ostta03g01750 ostta04g01810 ostta04g02150 ostta04g05210 ostta05g01960 ostta05g02280 ostta06g00330 ostta06g02990 ostta07g00770 ostta07g01080 ostta07g02700 ostta08g00470 ostta08g01290 ostta08g01800 ostta08g02570 ostta08g03530 ostta09g01280 ostta09g01590 ostta09g03950 ostta09g04280 ostta10g01910 ostta10g02880 ostta11g00400 ostta11g01600 ostta12g02250 ostta12g02390 ostta12g02900 ostta12g03040 ostta13g01170 ostta14g00980 ostta15g01360 ostta15g02880 ostta17g01230 ostta18g00830
